epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
189,283805,1.07952,1.09202,1.3121,0.64531,0.59934,0.6642,0.44054,1.21879,1.13275,1.39216,0.003796,0.003796,0.003796
190,285306,1.09028,1.10483,1.32748,0.64797,0.6034,0.6632,0.44087,1.21765,1.13426,1.39214,0.003763,0.003763,0.003763
191,286806,1.08877,1.09598,1.31964,0.64348,0.60927,0.66186,0.44132,1.21661,1.1336,1.39171,0.00373,0.00373,0.00373
192,288306,1.08152,1.09655,1.32583,0.64472,0.6009,0.66014,0.4405,1.21616,1.13379,1.3917,0.003697,0.003697,0.003697
193,289807,1.08201,1.08533,1.32127,0.64472,0.60088,0.66178,0.44138,1.2172,1.13421,1.39228,0.003664,0.003664,0.003664
194,291307,1.08464,1.09685,1.32045,0.64516,0.60205,0.66131,0.44051,1.21601,1.13431,1.39033,0.003631,0.003631,0.003631
195,292807,1.07114,1.08239,1.31342,0.63988,0.59934,0.66145,0.44013,1.21477,1.13181,1.38934,0.003598,0.003598,0.003598
196,294307,1.08772,1.08818,1.31908,0.7332,0.53974,0.66195,0.44069,1.21495,1.13127,1.3894,0.003565,0.003565,0.003565
197,295808,1.08094,1.0894,1.31969,0.7332,0.53642,0.66183,0.44019,1.21547,1.1309,1.38946,0.003532,0.003532,0.003532
198,297309,1.07934,1.08217,1.32037,0.73306,0.53649,0.66165,0.44102,1.21595,1.13072,1.38948,0.003499,0.003499,0.003499
199,298808,1.07177,1.08746,1.31153,0.66691,0.5768,0.66176,0.44135,1.2162,1.1317,1.38979,0.003466,0.003466,0.003466
200,300309,1.08289,1.08339,1.31986,0.6675,0.57834,0.66146,0.44097,1.21678,1.13334,1.39034,0.003433,0.003433,0.003433
201,301809,1.07388,1.09074,1.31271,0.6512,0.59347,0.66179,0.44148,1.21792,1.13444,1.39142,0.0034,0.0034,0.0034
